start;stop;time;distance
ETIENNEMARCEL;CHATELET;12.622421999994547;841.4947999996365
ETIENNEMARCEL;HOTELDEVILLE;13.462195499996886;897.4796999997924
ETIENNEMARCEL;LESHALLES;6.007351499990327;400.49009999935515
ETIENNEMARCEL;LOUVRERIVOLI;13.528862999991395;901.9241999994264
ETIENNEMARCEL;RAMBUTEAU;9.425275499999987;628.3516999999991
ETIENNEMARCEL;REAUMURSEBASTOPOL;7.73808450001292;515.8723000008613
ETIENNEMARCEL;SENTIER;7.306563000002643;487.1042000001762
EUROPE;HAVRECAUMARTIN;14.549222999992779;969.9481999995186
EUROPE;LIEGE;6.642397500009975;442.82650000066496
EUROPE;PLACEDECLICHY;14.229044999994805;948.6029999996537
EUROPE;ROME;6.814362000001129;454.29080000007525
EUROPE;STAUGUSTIN;8.070686999994214;538.0457999996142
EUROPE;STLAZARE;7.179279000002425;478.6186000001617
EUROPE;VILLIERS;11.800021500005386;786.6681000003591
EXELMANS;CHARDONLAGACHE;10.803540000009232;720.2360000006155
EXELMANS;MICHELANGEAUTEUIL;12.760251000006685;850.6834000004457
EXELMANS;MICHELANGEMOLITOR;5.435235000007669;362.3490000005113
EXELMANS;PORTEDAUTEUIL;10.857670500003731;723.8447000002487
EXELMANS;PORTEDESTCLOUD;11.553799499991;770.2532999993999
FAIDHERBECHALIGNY;CHARONNE;9.00698250000074;600.4655000000494
FAIDHERBECHALIGNY;LEDRUROLLIN;10.654335000001591;710.2890000001061
FAIDHERBECHALIGNY;REUILLYDIDEROT;7.251628499990911;483.4418999993941
FAIDHERBECHALIGNY;RUEDESBOULETS;9.365812500008033;624.3875000005355
FALGUIERE;DUROC;5.105969999995432;340.3979999996955
FALGUIERE;GAITE;14.804771999990914;986.9847999993943
FALGUIERE;MONTPARNASSEBIENVENUE;7.71906600000104;514.6044000000693
FALGUIERE;NOTREDAMEDESCHAMPS;12.718422000000135;847.894800000009
FALGUIERE;PASTEUR;8.517048000001232;567.8032000000821
FALGUIERE;SEVRESLECOURBE;11.152403999997187;743.4935999998124
FALGUIERE;STPLACIDE;13.807468499997633;920.4978999998422
FALGUIERE;VANEAU;11.027250000000349;735.1500000000233
FELIXFAURE;AVENUEEMILEZOLA;11.017268999999503;734.4845999999669
FELIXFAURE;BOUCICAUT;7.108759500004817;473.9173000003211
FELIXFAURE;CHARLESMICHELS;12.828588000008022;855.2392000005348
FELIXFAURE;COMMERCE;5.671395000006888;378.0930000004592
FELIXFAURE;CONVENTION;14.231191500001588;948.7461000001058
FELIXFAURE;DUPLEIX;14.7914219999942;986.0947999996133
FILLESDUCALVAIRE;ARTSETMETIERS;14.432689499997652;962.1792999998435
FILLESDUCALVAIRE;CHEMINVERT;11.26429049999686;750.9526999997906
FILLESDUCALVAIRE;OBERKAMPF;4.262764500004705;284.18430000031367
FILLESDUCALVAIRE;PARMENTIER;12.002095500004364;800.1397000002909
FILLESDUCALVAIRE;REPUBLIQUE;10.168660499996623;677.9106999997749
FILLESDUCALVAIRE;RICHARDLENOIR;11.426347500002013;761.7565000001342
FILLESDUCALVAIRE;STAMBROISE;12.658135499996133;843.8756999997422
FILLESDUCALVAIRE;STSEBASTIENFROISSART;4.066246500002453;271.08310000016354
FILLESDUCALVAIRE;TEMPLE;11.344961999994702;756.3307999996468
FRANKLINDROOSEVELT;CHAMPSELYSEESCLEMENCEAU;5.798056500001112;386.53710000007413
FRANKLINDROOSEVELT;MIROMESNIL;13.992049499991698;932.8032999994465
FRANKLINDROOSEVELT;STPHILIPPEDUROULE;6.8445479999890075;456.3031999992672
GAITE;EDGARQUINET;7.666418999987072;511.09459999913815
GAITE;FALGUIERE;14.804771999990914;986.9847999993943
GAITE;MONTPARNASSEBIENVENUE;7.0857059999898775;472.38039999932516
GAITE;PERNETY;12.715680000002614;847.7120000001743
GAITE;RASPAIL;9.578407499996828;638.5604999997886
GAITE;VAVIN;13.14677999999898;876.451999999932
GALLIENI;PORTEDEBAGNOLET;10.700275499998243;713.3516999998828
GAMBETTA;PELLEPORT;8.735809500007889;582.3873000005259
GAMBETTA;PORTEDEBAGNOLET;10.553686499994363;703.5790999996242
GAREDAUSTERLITZ;QUAIDELARAPEE;7.7293664999865;515.2910999991
GAREDAUSTERLITZ;STMARCEL;11.226786000007996;748.4524000005331
GAREDELEST;CHATEAUDEAU;8.666626499996054;577.7750999997369
GAREDELEST;CHATEAULANDON;8.331707999999052;555.4471999999367
GAREDELEST;GAREDUNORD;6.582126000006683;438.80840000044554
GAREDELEST;JACQUESBONSERGENT;12.331000500001245;822.0667000000831
GAREDELEST;POISSONNIERE;11.314639499999465;754.3092999999644
GAREDELYON;LEDRUROLLIN;10.076786999999312;671.7857999999541
GAREDELYON;QUAIDELARAPEE;10.892365499997975;726.157699999865
GAREDELYON;REUILLYDIDEROT;14.572429500006256;971.495300000417
GAREDUNORD;BARBESROCHECHOUART;14.455133999987154;963.6755999991436
GAREDUNORD;CHATEAUDEAU;14.0288505000039;935.25670000026
GAREDUNORD;CHATEAULANDON;7.338240000008954;489.2160000005969
GAREDUNORD;GAREDELEST;6.582126000006683;438.80840000044554
GAREDUNORD;LACHAPELLE;10.95651449998899;730.4342999992659
GAREDUNORD;LOUISBLANC;11.235992999993034;749.0661999995356
GAREDUNORD;POISSONNIERE;13.304593500007758;886.9729000005173
GARIBALDI;MAIRIEDESTOUEN;12.157858500007427;810.523900000495
GEORGEV;ALMAMARCEAU;12.474483000008624;831.6322000005749
GEORGEV;CHARLESDEGAULLEETOILE;9.823883999994141;654.9255999996094
GEORGEV;KLEBER;8.301959999997052;553.4639999998035
GEORGEV;STPHILIPPEDUROULE;11.006774999995253;733.7849999996835
GEORGEV;TERNES;12.331488000002572;822.0992000001715
GLACIERE;CORVISART;9.878947500008508;658.5965000005672
GLACIERE;PLACEDITALIE;13.657810499999904;910.5206999999937
GLACIERE;STJACQUES;10.009196999993293;667.2797999995529
GONCOURT;BELLEVILLE;9.18170250000141;612.1135000000941
GONCOURT;COLONELFABIEN;12.976530000011554;865.1020000007702
GONCOURT;COURONNES;11.911073999988147;794.0715999992099
GONCOURT;JACQUESBONSERGENT;12.576264000004153;838.4176000002768
GONCOURT;OBERKAMPF;11.840389499989689;789.3592999993126
GONCOURT;PARMENTIER;11.650483499988914;776.6988999992609
GONCOURT;REPUBLIQUE;12.059722499996425;803.9814999997617
GRANDSBOULEVARDS;BONNENOUVELLE;10.352116500012345;690.141100000823
GRANDSBOULEVARDS;BOURSE;7.367791500005988;491.1861000003992
GRANDSBOULEVARDS;CADET;8.447566499998793;563.1710999999195
GRANDSBOULEVARDS;CHAUSSEEDANTINLAFAYETTE;13.116212999994753;874.4141999996501
GRANDSBOULEVARDS;LEPELETIER;8.862982499995852;590.8654999997234
GRANDSBOULEVARDS;NOTREDAMEDELORETTE;13.334527499995891;888.9684999997261
GRANDSBOULEVARDS;OPERA;13.426200000011598;895.0800000007731
GRANDSBOULEVARDS;QUATRESEPTEMBRE;10.784098500001711;718.9399000001141
GRANDSBOULEVARDS;RICHELIEUDROUOT;5.0533169999951495;336.88779999967664
GRANDSBOULEVARDS;SENTIER;11.766306000009644;784.420400000643
GUYMOQUET;BROCHANT;11.680411499995973;778.6940999997315
GUYMOQUET;LAFOURCHE;11.293486500004072;752.8991000002715
GUYMOQUET;PORTEDESTOUEN;9.29803950000729;619.869300000486
HAVRECAUMARTIN;CHAUSSEEDANTINLAFAYETTE;7.5384255000011775;502.5617000000785
HAVRECAUMARTIN;EUROPE;14.549222999992779;969.9481999995186
HAVRECAUMARTIN;LIEGE;10.700743500004757;713.3829000003171
HAVRECAUMARTIN;MADELEINE;8.337289500003099;555.8193000002066
HAVRECAUMARTIN;MIROMESNIL;14.679805499996874;978.6536999997916
HAVRECAUMARTIN;OPERA;10.40268450000789;693.512300000526
HAVRECAUMARTIN;STAUGUSTIN;8.586695999998483;572.4463999998989
HAVRECAUMARTIN;STLAZARE;7.3699439999903555;491.329599999357
HAVRECAUMARTIN;TRINITEDESTIENNEDORVES;10.171582499999204;678.1054999999469
HOTELDEVILLE;CHATELET;4.922293499999796;328.1528999999864
HOTELDEVILLE;CITE;8.919722999985098;594.6481999990065
HOTELDEVILLE;ETIENNEMARCEL;13.462195499996886;897.4796999997924
HOTELDEVILLE;LESHALLES;14.553747000005094;970.2498000003396
HOTELDEVILLE;PONTMARIE;12.652726499994168;843.5150999996113
HOTELDEVILLE;PONTNEUF;12.148906500003068;809.9271000002045
HOTELDEVILLE;RAMBUTEAU;8.360813999996754;557.3875999997837
HOTELDEVILLE;STPAUL;14.114791500003193;940.9861000002129
IENA;ALMAMARCEAU;7.6263915000075935;508.42610000050627
IENA;BOISSIERE;8.173793999995105;544.9195999996737
IENA;KLEBER;12.040180500002462;802.6787000001641
IENA;TROCADERO;11.545366500007805;769.6911000005204
INVALIDES;ASSEMBLEENATIONALE;10.476886499999672;698.4590999999782
INVALIDES;CHAMPSELYSEESCLEMENCEAU;9.564831000004196;637.6554000002797
INVALIDES;LATOURMAUBOURG;11.45269050000643;763.5127000004286
INVALIDES;VARENNE;10.355890499996024;690.3926999997349
JACQUESBONSERGENT;ARTSETMETIERS;13.91682749999687;927.7884999997914
JACQUESBONSERGENT;BONNENOUVELLE;12.576705000000652;838.4470000000434
JACQUESBONSERGENT;CHATEAUDEAU;8.198265000003156;546.5510000002104
JACQUESBONSERGENT;CHATEAULANDON;14.27621550000098;951.7477000000654
JACQUESBONSERGENT;GAREDELEST;12.331000500001245;822.0667000000831
JACQUESBONSERGENT;GONCOURT;12.576264000004153;838.4176000002768
JACQUESBONSERGENT;REPUBLIQUE;8.574703500000759;571.6469000000506
JACQUESBONSERGENT;STRASBOURGSTDENIS;9.459947999992293;630.6631999994862
JACQUESBONSERGENT;TEMPLE;7.39840200000268;493.2268000001786
JASMIN;CHARDONLAGACHE;14.179447499995588;945.2964999997058
JASMIN;EGLISEDAUTEUIL;9.912471000005608;660.8314000003738
JASMIN;MICHELANGEAUTEUIL;12.222736499998135;814.8490999998756
JASMIN;MIRABEAU;13.97423999999708;931.6159999998054
JASMIN;RANELAGH;7.124941499996347;474.9960999997565
JAURES;BOLIVAR;7.336939500003938;489.1293000002625
JAURES;COLONELFABIEN;9.516626999996953;634.4417999997969
JAURES;LACHAPELLE;13.72433099999267;914.9553999995113
JAURES;LAUMIERE;12.930094499998374;862.0062999998917
JAURES;LOUISBLANC;9.084859500004676;605.6573000003117
JAURES;RIQUET;12.102563999992562;806.8375999995042
JAURES;STALINGRAD;3.8324189999856753;255.49459999904502
JAVELANDRECITROEN;CHARDONLAGACHE;13.838564999991211;922.5709999994141
JAVELANDRECITROEN;CHARLESMICHELS;9.731371500010136;648.7581000006757
JAVELANDRECITROEN;EGLISEDAUTEUIL;11.223022499999496;748.2014999999665
JAVELANDRECITROEN;MIRABEAU;7.1612535000080255;477.416900000535
JOURDAIN;BOTZARIS;7.564035000004805;504.2690000003203
JOURDAIN;BUTTESCHAUMONT;14.279039999994565;951.9359999996376
JOURDAIN;PLACEDESFETES;6.985432499996969;465.6954999997979
JOURDAIN;PYRENEES;6.54188400000392;436.12560000026133
JOURDAIN;TELEGRAPHE;10.929204000005848;728.6136000003899
JULESJOFFRIN;CHATEAUROUGE;13.963542000007587;930.9028000005059
JULESJOFFRIN;LAMARCKCAULAINCOURT;11.082100500006344;738.806700000423
JULESJOFFRIN;MARCADETPOISSONNIERS;7.326618000000018;488.4412000000012
JULESJOFFRIN;PORTEDECLIGNANCOURT;8.554022999997251;570.2681999998167
JULESJOFFRIN;SIMPLON;5.916028500004322;394.40190000028815
JUSSIEU;CARDINALLEMOINE;4.971465000003226;331.4310000002151
JUSSIEU;CENSIERDAUBENTON;12.802606500000694;853.5071000000463
JUSSIEU;MAUBERTMUTUALITE;14.67291300000914;978.1942000006094
JUSSIEU;PLACEMONGE;8.270444999989705;551.3629999993136
JUSSIEU;QUAIDELARAPEE;12.767098499999266;851.139899999951
KLEBER;ARGENTINE;11.183770499994864;745.5846999996576
KLEBER;BOISSIERE;11.632042500007087;775.4695000004725
KLEBER;CHARLESDEGAULLEETOILE;7.215779999991647;481.0519999994431
KLEBER;GEORGEV;8.301959999997052;553.4639999998035
KLEBER;IENA;12.040180500002462;802.6787000001641
KLEBER;VICTORHUGO;12.044570999997086;802.9713999998057
LACHAPELLE;BARBESROCHECHOUART;13.310860500001581;887.3907000001054
LACHAPELLE;CHATEAULANDON;11.50104749999824;766.7364999998827
LACHAPELLE;GAREDUNORD;10.95651449998899;730.4342999992659
LACHAPELLE;JAURES;13.72433099999267;914.9553999995113
LACHAPELLE;LOUISBLANC;10.753513499994881;716.9008999996587
LACHAPELLE;MARXDORMOY;10.619271000010775;707.9514000007183
LACHAPELLE;STALINGRAD;9.891912000006997;659.4608000004664
LAFOURCHE;BLANCHE;12.152699999999022;810.1799999999348
LAFOURCHE;BROCHANT;11.845254000008572;789.6836000005715
LAFOURCHE;GUYMOQUET;11.293486500004072;752.8991000002715
LAFOURCHE;LIEGE;13.862348999985842;924.1565999990562
LAFOURCHE;PLACEDECLICHY;8.187037500001606;545.8025000001071
LAFOURCHE;ROME;13.251367499997725;883.4244999998483
LAMARCKCAULAINCOURT;ABBESSES;9.428188500002145;628.545900000143
LAMARCKCAULAINCOURT;JULESJOFFRIN;11.082100500006344;738.806700000423
LAMARCKCAULAINCOURT;MARCADETPOISSONNIERS;14.904556500007748;993.6371000005165
LAMARCKCAULAINCOURT;PIGALLE;13.849630499995547;923.3086999997031
LAMOTTEPICQUETGRENELLE;AVENUEEMILEZOLA;6.727440000004134;448.4960000002756
LAMOTTEPICQUETGRENELLE;CAMBRONNE;6.524335500004237;434.95570000028243
LAMOTTEPICQUETGRENELLE;COMMERCE;12.073313999996753;804.8875999997836
LAMOTTEPICQUETGRENELLE;DUPLEIX;8.704580999990576;580.3053999993717
LAMOTTEPICQUETGRENELLE;SEGUR;12.176952000001911;811.7968000001274
LAMUETTE;PASSY;13.93407150000392;928.9381000002613
LAMUETTE;RANELAGH;8.722008000002825;581.4672000001883
LAMUETTE;RUEDELAPOMPE;14.294017500001356;952.9345000000903
LATOURMAUBOURG;ECOLEMILITAIRE;9.995079000002006;666.3386000001337
LATOURMAUBOURG;INVALIDES;11.45269050000643;763.5127000004286
LATOURMAUBOURG;STFRANCOISXAVIER;14.654612999995587;976.9741999997058
LATOURMAUBOURG;VARENNE;6.397238999991096;426.4825999994064
LAUMIERE;BOLIVAR;13.407903000003426;893.8602000002284
LAUMIERE;BUTTESCHAUMONT;13.254270000007233;883.6180000004823
LAUMIERE;CRIMEE;11.823968999994685;788.2645999996457
LAUMIERE;JAURES;12.930094499998374;862.0062999998917
LAUMIERE;OURCQ;11.188775999992504;745.9183999995003
LAUMIERE;RIQUET;11.101384499996783;740.0922999997856
LAUMIERE;STALINGRAD;12.605539500012526;840.3693000008351
LEDRUROLLIN;BASTILLE;9.54127950000402;636.0853000002679
LEDRUROLLIN;BREGUETSABIN;14.613097500010044;974.2065000006696
LEDRUROLLIN;FAIDHERBECHALIGNY;10.654335000001591;710.2890000001061
LEDRUROLLIN;GAREDELYON;10.076786999999312;671.7857999999541
LEKREMLINBICETRE;VILLEJUIFLEOLAGRANGE;10.879201499997869;725.280099999858
LEPELETIER;BOURSE;10.796598000002561;719.7732000001707
LEPELETIER;CADET;5.992716000001527;399.51440000010183
LEPELETIER;CHAUSSEEDANTINLAFAYETTE;10.589395500003594;705.9597000002395
LEPELETIER;GRANDSBOULEVARDS;8.862982499995852;590.8654999997234
LEPELETIER;NOTREDAMEDELORETTE;4.471545000000042;298.1030000000028
LEPELETIER;POISSONNIERE;13.894049999995039;926.2699999996693
LEPELETIER;QUATRESEPTEMBRE;13.238948999998975;882.5965999999316
LEPELETIER;RICHELIEUDROUOT;6.468853500000551;431.25690000003675
LEPELETIER;STGEORGES;8.762622000004049;584.1748000002699
LEPELETIER;TRINITEDESTIENNEDORVES;10.88218049999792;725.4786999998614
LESAGNETTES;ASNIERESGENNEVILLIERSLESCOURTILLES;14.984384999995234;998.9589999996823
LESGOBELINS;CAMPOFORMIO;7.529305500002811;501.9537000001874
LESGOBELINS;CENSIERDAUBENTON;8.590318499991554;572.6878999994369
LESGOBELINS;CORVISART;12.586017000006395;839.0678000004264
LESGOBELINS;PLACEDITALIE;11.410931999995372;760.7287999996914
LESGOBELINS;PLACEMONGE;11.988933000003453;799.2622000002302
LESGOBELINS;STMARCEL;13.460003999996696;897.3335999997797
LESHALLES;CHATELET;10.95576450000226;730.3843000001507
LESHALLES;CITE;14.034962999989512;935.6641999993008
LESHALLES;ETIENNEMARCEL;6.007351499990327;400.49009999935515
LESHALLES;HOTELDEVILLE;14.553747000005094;970.2498000003396
LESHALLES;LOUVRERIVOLI;7.52151150000107;501.43410000007134
LESHALLES;PALAISROYALMUSEEDULOUVRE;10.235995500002756;682.3997000001838
LESHALLES;PONTNEUF;10.082821500002174;672.1881000001449
LESHALLES;RAMBUTEAU;10.516827000008195;701.1218000005464
LESHALLES;REAUMURSEBASTOPOL;13.745436000003247;916.3624000002164
LESHALLES;SENTIER;10.407544499994255;693.836299999617
LIEGE;BLANCHE;12.622124999989175;841.4749999992783
LIEGE;EUROPE;6.642397500009975;442.82650000066496
LIEGE;HAVRECAUMARTIN;10.700743500004757;713.3829000003171
LIEGE;LAFOURCHE;13.862348999985842;924.1565999990562
LIEGE;PLACEDECLICHY;7.58664749998483;505.77649999898864
LIEGE;ROME;10.662841499989154;710.8560999992769
LIEGE;STAUGUSTIN;14.713084500004186;980.8723000002791
LIEGE;STGEORGES;13.729777500000782;915.3185000000522
LIEGE;STLAZARE;9.52729350001202;635.1529000008013
LIEGE;TRINITEDESTIENNEDORVES;11.610219000006909;774.0146000004606
LOUISBLANC;BOLIVAR;10.307757000001725;687.183800000115
LOUISBLANC;CHATEAULANDON;8.266509000001825;551.1006000001217
LOUISBLANC;COLONELFABIEN;11.922154499994939;794.8102999996626
LOUISBLANC;GAREDUNORD;11.235992999993034;749.0661999995356
LOUISBLANC;JAURES;9.084859500004676;605.6573000003117
LOUISBLANC;LACHAPELLE;10.753513499994881;716.9008999996587
LOUISBLANC;STALINGRAD;9.409414499990524;627.2942999993683
LOUISEMICHEL;ANATOLEFRANCE;8.992870500004502;599.5247000003002
LOUISEMICHEL;PORTEDECHAMPERRET;9.807431999988037;653.8287999992025
LOURMEL;BALARD;10.05070800000045;670.04720000003
LOURMEL;BOUCICAUT;9.312703499987839;620.8468999991893
LOUVRERIVOLI;BOURSE;13.479577499998266;898.6384999998844
LOUVRERIVOLI;CHATELET;13.523889000001367;901.592600000091
LOUVRERIVOLI;ETIENNEMARCEL;13.528862999991395;901.9241999994264
LOUVRERIVOLI;LESHALLES;7.52151150000107;501.43410000007134
LOUVRERIVOLI;PALAISROYALMUSEEDULOUVRE;7.667871000003653;511.1914000002435
LOUVRERIVOLI;PONTNEUF;4.972965000001132;331.53100000007544
LOUVRERIVOLI;RAMBUTEAU;14.189548499993398;945.9698999995599
MABILLON;CLUNYLASORBONNE;12.987360000003829;865.8240000002552
MABILLON;ODEON;5.8742460000043515;391.61640000029007
MABILLON;SEVRESBABYLONE;12.90549750001228;860.3665000008186
MABILLON;STGERMAINDESPRES;3.0768584999983437;205.12389999988957
MABILLON;STMICHEL;8.749955999990926;583.330399999395
MABILLON;STSULPICE;6.895080000007293;459.6720000004862
MADELEINE;CHAUSSEEDANTINLAFAYETTE;13.844451000000115;922.9634000000077
MADELEINE;CONCORDE;8.881124999994062;592.0749999996042
MADELEINE;HAVRECAUMARTIN;8.337289500003099;555.8193000002066
MADELEINE;OPERA;8.552795999994851;570.1863999996567
MADELEINE;QUATRESEPTEMBRE;13.117321499994139;874.4880999996093
MADELEINE;STAUGUSTIN;11.591935500002;772.7957000001334
MADELEINE;STLAZARE;10.375183499993872;691.6788999995915
MAIRIEDEMONTREUIL;CROIXDECHAVAUX;12.959453999996766;863.9635999997844
MAIRIEDEMONTROUGE;PORTEDORLEANS;14.336605499996805;955.773699999787
MAIRIEDESTOUEN;GARIBALDI;12.157858500007427;810.523900000495
MAIRIEDISSY;CORENTINCELTON;11.96694150000927;797.796100000618
MAIRIEDIVRY;PIERREETMARIECURIE;14.971238999992492;998.0825999994995
MAISONBLANCHE;PORTEDECHOISY;10.963572000005515;730.9048000003677
MAISONBLANCHE;PORTEDITALIE;6.684761999999172;445.6507999999448
MAISONBLANCHE;PORTEDIVRY;13.798567499999187;919.9044999999459
MAISONBLANCHE;TOLBIAC;7.961065499997349;530.7376999998232
MAISONSALFORTLESJUILLIOTTES;CRETEILLECHAT;12.546175500006065;836.4117000004044
MALAKOFFPLATEAUDEVANVES;MALAKOFFRUEETIENNEDOLET;13.756487999993842;917.0991999995895
MALAKOFFRUEETIENNEDOLET;CHATILLONMONTROUGE;12.652008000004573;843.4672000003048
MALAKOFFRUEETIENNEDOLET;MALAKOFFPLATEAUDEVANVES;13.756487999993842;917.0991999995895
MALESHERBES;COURCELLES;12.210829499994869;814.0552999996579
MALESHERBES;MONCEAU;4.480788000009489;298.7192000006326
MALESHERBES;ROME;14.661303000006011;977.4202000004008
MALESHERBES;VILLIERS;9.675643500001753;645.0429000001169
MALESHERBES;WAGRAM;6.374382000000333;424.95880000002217
MARAICHERS;AVRON;10.547360999996892;703.1573999997928
MARAICHERS;BUZENVAL;7.069075500000618;471.27170000004116
MARAICHERS;PORTEDEMONTREUIL;6.332395500001148;422.15970000007655
MARAICHERS;PORTEDEVINCENNES;13.707479999993813;913.8319999995875
MARCADETPOISSONNIERS;BARBESROCHECHOUART;13.381347000009846;892.0898000006564
MARCADETPOISSONNIERS;CHATEAUROUGE;6.8454690000065614;456.3646000004374
MARCADETPOISSONNIERS;JULESJOFFRIN;7.326618000000018;488.4412000000012
MARCADETPOISSONNIERS;LAMARCKCAULAINCOURT;14.904556500007748;993.6371000005165
MARCADETPOISSONNIERS;MARXDORMOY;12.914443499997141;860.9628999998095
MARCADETPOISSONNIERS;SIMPLON;6.363742500004009;424.2495000002673
MARCELSEMBAT;BILLANCOURT;8.36308950000268;557.5393000001786
MARXDORMOY;LACHAPELLE;10.619271000010775;707.9514000007183
MARXDORMOY;MARCADETPOISSONNIERS;12.914443499997141;860.9628999998095
MARXDORMOY;PORTEDELACHAPELLE;11.724418500001194;781.6279000000796
MAUBERTMUTUALITE;CARDINALLEMOINE;9.701448000005911;646.763200000394
MAUBERTMUTUALITE;CHATELET;11.84719049999665;789.8126999997767
MAUBERTMUTUALITE;CITE;8.767992000009396;584.5328000006265
MAUBERTMUTUALITE;CLUNYLASORBONNE;5.722747499996912;381.5164999997942
MAUBERTMUTUALITE;JUSSIEU;14.67291300000914;978.1942000006094
MAUBERTMUTUALITE;ODEON;12.83586149999639;855.7240999997593
MAUBERTMUTUALITE;STMICHEL;10.321216499988806;688.0810999992536
MENILMONTANT;COURONNES;6.9415830000088325;462.77220000058884
MENILMONTANT;PARMENTIER;12.207775499991255;813.8516999994171
MENILMONTANT;PERELACHAISE;11.545579499984742;769.7052999989828
MENILMONTANT;PYRENEES;14.01405149999773;934.2700999998488
MENILMONTANT;RUESTMAUR;7.383688499989221;492.2458999992814
MICHELANGEAUTEUIL;CHARDONLAGACHE;7.067750999994461;471.1833999996307
MICHELANGEAUTEUIL;EGLISEDAUTEUIL;6.8466705000051284;456.4447000003419
MICHELANGEAUTEUIL;EXELMANS;12.760251000006685;850.6834000004457
MICHELANGEAUTEUIL;JASMIN;12.222736499998135;814.8490999998756
MICHELANGEAUTEUIL;MICHELANGEMOLITOR;7.325015999999014;488.33439999993425
MICHELANGEAUTEUIL;MIRABEAU;10.908439499996602;727.2292999997735
MICHELANGEAUTEUIL;PORTEDAUTEUIL;7.166464499998837;477.7642999999225
MICHELANGEMOLITOR;CHARDONLAGACHE;5.3683050000015635;357.88700000010425
MICHELANGEMOLITOR;EGLISEDAUTEUIL;11.58128249999194;772.0854999994626
MICHELANGEMOLITOR;EXELMANS;5.435235000007669;362.3490000005113
MICHELANGEMOLITOR;MICHELANGEAUTEUIL;7.325015999999014;488.33439999993425
MICHELANGEMOLITOR;PORTEDAUTEUIL;9.258325499996426;617.2216999997617
MICHELBIZOT;BELAIR;8.556279000004869;570.4186000003245
MICHELBIZOT;DAUMESNIL;11.381179500011495;758.7453000007663
MICHELBIZOT;PICPUS;14.308218000011404;953.8812000007603
MICHELBIZOT;PORTEDECHARENTON;7.611893999990425;507.45959999936167
MICHELBIZOT;PORTEDOREE;7.243289999990375;482.8859999993583
MIRABEAU;CHARDONLAGACHE;10.137466499999283;675.8310999999522
MIRABEAU;EGLISEDAUTEUIL;4.061768999991473;270.7845999994315
MIRABEAU;JASMIN;13.97423999999708;931.6159999998054
MIRABEAU;JAVELANDRECITROEN;7.1612535000080255;477.416900000535
MIRABEAU;MICHELANGEAUTEUIL;10.908439499996602;727.2292999997735
MIROMESNIL;CHAMPSELYSEESCLEMENCEAU;10.921787999992377;728.1191999994918
MIROMESNIL;FRANKLINDROOSEVELT;13.992049499991698;932.8032999994465
MIROMESNIL;HAVRECAUMARTIN;14.679805499996874;978.6536999997916
MIROMESNIL;STAUGUSTIN;8.796313500003889;586.4209000002592
MIROMESNIL;STLAZARE;13.982104499996057;932.1402999997372
MIROMESNIL;STPHILIPPEDUROULE;7.147501500002692;476.50010000017943
MIROMESNIL;VILLIERS;13.139604000003894;875.9736000002596
MONCEAU;COURCELLES;8.536381499986165;569.0920999990777
MONCEAU;MALESHERBES;4.480788000009489;298.7192000006326
MONCEAU;STPHILIPPEDUROULE;13.922873999998556;928.1915999999037
MONCEAU;VILLIERS;7.422115500008804;494.8077000005869
MONCEAU;WAGRAM;10.85517000000982;723.6780000006547
MONTGALLET;DAUMESNIL;14.285435999998008;952.3623999998672
MONTGALLET;DUGOMMIER;9.518569500004524;634.5713000003017
MONTGALLET;NATION;11.314268999994965;754.2845999996644
MONTGALLET;PICPUS;13.347358500002885;889.8239000001923
MONTGALLET;REUILLYDIDEROT;8.932806000000564;595.5204000000376
MONTGALLET;RUEDESBOULETS;13.858595999999672;923.9063999999781
MONTPARNASSEBIENVENUE;DUROC;12.825035999996473;855.0023999997649
MONTPARNASSEBIENVENUE;EDGARQUINET;8.048754000003683;536.5836000002455
MONTPARNASSEBIENVENUE;FALGUIERE;7.71906600000104;514.6044000000693
MONTPARNASSEBIENVENUE;GAITE;7.0857059999898775;472.38039999932516
MONTPARNASSEBIENVENUE;NOTREDAMEDESCHAMPS;12.963039000001151;864.2026000000768
MONTPARNASSEBIENVENUE;PASTEUR;10.35037500000035;690.0250000000233
MONTPARNASSEBIENVENUE;STPLACIDE;14.052085499998649;936.8056999999098
MONTPARNASSEBIENVENUE;VANEAU;11.271867000001366;751.4578000000911
MONTPARNASSEBIENVENUE;VAVIN;8.632869000008796;575.5246000005864
MOUTONDUVERNET;ALESIA;7.691998499996263;512.7998999997509
MOUTONDUVERNET;DENFERTROCHEREAU;6.1546035000047405;410.30690000031603
MOUTONDUVERNET;RASPAIL;14.351640000002806;956.7760000001871
MOUTONDUVERNET;STJACQUES;11.11971749999968;741.3144999999787
NATION;AVRON;9.607807500003254;640.5205000002169
NATION;BUZENVAL;13.086092999999527;872.4061999999685
NATION;DAUMESNIL;13.454954999994369;896.9969999996246
NATION;MONTGALLET;11.314268999994965;754.2845999996644
NATION;PICPUS;10.527916499994463;701.8610999996308
NATION;REUILLYDIDEROT;10.52610599999316;701.740399999544
NATION;RUEDESBOULETS;14.689077000003307;979.2718000002204
NATIONALE;CAMPOFORMIO;8.245969500005012;549.7313000003342
NATIONALE;CHEVALERET;8.666040000012726;577.7360000008484
NATIONALE;PLACEDITALIE;11.71970399998594;781.3135999990627
