start;stop;ligne;time;distance
OLYMPIADES;BIBLIOTHEQUEFRANCOISMITTERRAND;14;1.784156677241599;892.0783386207995
PORTEDESLILAS;STFARGEAU;3bis;1.6645353853157383;832.2676926578691
STFARGEAU;PELLEPORT;3bis;1.4223387617245469;711.1693808622734
PELLEPORT;GAMBETTA;3bis;1.3700603399293203;685.0301699646601
STFARGEAU;PORTEDESLILAS;3bis;1.6645353853157383;832.2676926578691
PELLEPORT;STFARGEAU;3bis;1.4223387617245469;711.1693808622734
GAMBETTA;PELLEPORT;3bis;1.3700603399293203;685.0301699646601
LOUISBLANC;JAURES;7bis;1.401161861170189;700.5809305850945
JAURES;BOLIVAR;7bis;1.1931985906852065;596.5992953426032
BOLIVAR;BUTTESCHAUMONT;7bis;1.7095531165374662;854.7765582687331
BUTTESCHAUMONT;BOTZARIS;7bis;1.6211702403953354;810.5851201976677
BOTZARIS;PLACEDESFETES;7bis;1.299384747124908;649.692373562454
PLACEDESFETES;PRESTGERVAIS;7bis;1.6062884368738701;803.144218436935
PRESTGERVAIS;DANUBE;7bis;1.414616262650088;707.308131325044
DANUBE;BOTZARIS;7bis;1.336809941410882;668.404970705441
JAURES;LOUISBLANC;7bis;1.401161861170189;700.5809305850945
BOLIVAR;JAURES;7bis;1.1931985906852065;596.5992953426032
BUTTESCHAUMONT;BOLIVAR;7bis;1.7095531165374662;854.7765582687331
BOTZARIS;BUTTESCHAUMONT;7bis;1.6211702403953354;810.5851201976677
